STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
WWP,H,2,RAIN,20240116 0500,20240116 0500,3.26, ,INCHES
WWP,H,2,RAIN,20240116 0600,20240116 0600,3.26, ,INCHES
WWP,H,2,RAIN,20240116 0700,20240116 0700,3.26, ,INCHES
WWP,H,2,RAIN,20240116 0800,20240116 0800,3.26, ,INCHES
WWP,H,2,RAIN,20240116 0900,20240116 0900,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1000,20240116 1000,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1100,20240116 1100,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1200,20240116 1200,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1300,20240116 1300,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1400,20240116 1400,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1500,20240116 1500,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1600,20240116 1600,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1700,20240116 1700,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1800,20240116 1800,3.26, ,INCHES
WWP,H,2,RAIN,20240116 1900,20240116 1900,3.26, ,INCHES
WWP,H,2,RAIN,20240116 2000,20240116 2000,3.26, ,INCHES
WWP,H,2,RAIN,20240116 2100,20240116 2100,3.26, ,INCHES
WWP,H,2,RAIN,20240116 2200,20240116 2200,3.26, ,INCHES
WWP,H,2,RAIN,20240116 2300,20240116 2300,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0000,20240117 0000,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0100,20240117 0100,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0200,20240117 0200,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0300,20240117 0300,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0400,20240117 0400,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0500,20240117 0500,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0600,20240117 0600,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0700,20240117 0700,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0800,20240117 0800,3.26, ,INCHES
WWP,H,2,RAIN,20240117 0900,20240117 0900,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1000,20240117 1000,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1100,20240117 1100,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1200,20240117 1200,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1300,20240117 1300,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1400,20240117 1400,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1500,20240117 1500,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1600,20240117 1600,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1700,20240117 1700,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1800,20240117 1800,3.26, ,INCHES
WWP,H,2,RAIN,20240117 1900,20240117 1900,3.26, ,INCHES
WWP,H,2,RAIN,20240117 2000,20240117 2000,3.26, ,INCHES
WWP,H,2,RAIN,20240117 2100,20240117 2100,3.26, ,INCHES
WWP,H,2,RAIN,20240117 2200,20240117 2200,3.26, ,INCHES
WWP,H,2,RAIN,20240117 2300,20240117 2300,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0000,20240118 0000,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0100,20240118 0100,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0200,20240118 0200,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0300,20240118 0300,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0400,20240118 0400,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0500,20240118 0500,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0600,20240118 0600,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0700,20240118 0700,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0800,20240118 0800,3.26, ,INCHES
WWP,H,2,RAIN,20240118 0900,20240118 0900,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1000,20240118 1000,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1100,20240118 1100,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1200,20240118 1200,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1300,20240118 1300,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1400,20240118 1400,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1500,20240118 1500,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1600,20240118 1600,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1700,20240118 1700,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1800,20240118 1800,3.26, ,INCHES
WWP,H,2,RAIN,20240118 1900,20240118 1900,3.26, ,INCHES
WWP,H,2,RAIN,20240118 2000,20240118 2000,3.26, ,INCHES
WWP,H,2,RAIN,20240118 2100,20240118 2100,3.26, ,INCHES
WWP,H,2,RAIN,20240118 2200,20240118 2200,3.26, ,INCHES
WWP,H,2,RAIN,20240118 2300,20240118 2300,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0000,20240119 0000,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0100,20240119 0100,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0200,20240119 0200,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0300,20240119 0300,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0400,20240119 0400,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0500,20240119 0500,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0600,20240119 0600,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0700,20240119 0700,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0800,20240119 0800,3.26, ,INCHES
WWP,H,2,RAIN,20240119 0900,20240119 0900,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1000,20240119 1000,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1100,20240119 1100,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1200,20240119 1200,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1300,20240119 1300,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1400,20240119 1400,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1500,20240119 1500,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1600,20240119 1600,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1700,20240119 1700,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1800,20240119 1800,3.26, ,INCHES
WWP,H,2,RAIN,20240119 1900,20240119 1900,3.26, ,INCHES
WWP,H,2,RAIN,20240119 2000,20240119 2000,3.26, ,INCHES
WWP,H,2,RAIN,20240119 2100,20240119 2100,3.26, ,INCHES
WWP,H,2,RAIN,20240119 2200,20240119 2200,3.26, ,INCHES
WWP,H,2,RAIN,20240119 2300,20240119 2300,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0000,20240120 0000,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0100,20240120 0100,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0200,20240120 0200,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0300,20240120 0300,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0400,20240120 0400,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0500,20240120 0500,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0600,20240120 0600,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0700,20240120 0700,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0800,20240120 0800,3.26, ,INCHES
WWP,H,2,RAIN,20240120 0900,20240120 0900,3.26, ,INCHES
WWP,H,2,RAIN,20240120 1000,20240120 1000,3.32, ,INCHES
WWP,H,2,RAIN,20240120 1100,20240120 1100,3.44, ,INCHES
WWP,H,2,RAIN,20240120 1200,20240120 1200,3.53, ,INCHES
WWP,H,2,RAIN,20240120 1300,20240120 1300,3.61, ,INCHES
WWP,H,2,RAIN,20240120 1400,20240120 1400,3.61, ,INCHES
WWP,H,2,RAIN,20240120 1500,20240120 1500,3.61, ,INCHES
WWP,H,2,RAIN,20240120 1600,20240120 1600,3.61, ,INCHES
WWP,H,2,RAIN,20240120 1700,20240120 1700,3.62, ,INCHES
WWP,H,2,RAIN,20240120 1800,20240120 1800,3.63, ,INCHES
WWP,H,2,RAIN,20240120 1900,20240120 1900,3.63, ,INCHES
WWP,H,2,RAIN,20240120 2000,20240120 2000,3.64, ,INCHES
WWP,H,2,RAIN,20240120 2100,20240120 2100,3.64, ,INCHES
WWP,H,2,RAIN,20240120 2200,20240120 2200,3.65, ,INCHES
WWP,H,2,RAIN,20240120 2300,20240120 2300,3.76, ,INCHES
WWP,H,2,RAIN,20240121 0000,20240121 0000,3.78, ,INCHES
WWP,H,2,RAIN,20240121 0100,20240121 0100,3.78, ,INCHES
WWP,H,2,RAIN,20240121 0200,20240121 0200,3.78, ,INCHES
WWP,H,2,RAIN,20240121 0300,20240121 0300,3.78, ,INCHES
WWP,H,2,RAIN,20240121 0400,20240121 0400,3.78, ,INCHES
WWP,H,2,RAIN,20240121 0500,20240121 0500,3.78, ,INCHES
WWP,H,2,RAIN,20240121 0600,20240121 0600,3.78, ,INCHES
WWP,H,2,RAIN,20240121 0700,20240121 0700,3.78, ,INCHES
WWP,H,2,RAIN,20240121 0800,20240121 0800,3.78, ,INCHES
WWP,H,2,RAIN,20240121 0900,20240121 0900,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1000,20240121 1000,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1100,20240121 1100,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1200,20240121 1200,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1300,20240121 1300,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1400,20240121 1400,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1500,20240121 1500,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1600,20240121 1600,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1700,20240121 1700,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1800,20240121 1800,3.78, ,INCHES
WWP,H,2,RAIN,20240121 1900,20240121 1900,3.78, ,INCHES
WWP,H,2,RAIN,20240121 2000,20240121 2000,3.78, ,INCHES
WWP,H,2,RAIN,20240121 2100,20240121 2100,3.78, ,INCHES
WWP,H,2,RAIN,20240121 2200,20240121 2200,3.78, ,INCHES
WWP,H,2,RAIN,20240121 2300,20240121 2300,3.78, ,INCHES
WWP,H,2,RAIN,20240122 0000,20240122 0000,3.82, ,INCHES
WWP,H,2,RAIN,20240122 0100,20240122 0100,3.85, ,INCHES
WWP,H,2,RAIN,20240122 0200,20240122 0200,3.86, ,INCHES
WWP,H,2,RAIN,20240122 0300,20240122 0300,3.87, ,INCHES
WWP,H,2,RAIN,20240122 0400,20240122 0400,3.95, ,INCHES
WWP,H,2,RAIN,20240122 0500,20240122 0500,4.15, ,INCHES
WWP,H,2,RAIN,20240122 0600,20240122 0600,4.49, ,INCHES
WWP,H,2,RAIN,20240122 0700,20240122 0700,4.56, ,INCHES
WWP,H,2,RAIN,20240122 0800,20240122 0800,4.67, ,INCHES
WWP,H,2,RAIN,20240122 0900,20240122 0900,4.75, ,INCHES
WWP,H,2,RAIN,20240122 1000,20240122 1000,4.79, ,INCHES
WWP,H,2,RAIN,20240122 1100,20240122 1100,4.79, ,INCHES
WWP,H,2,RAIN,20240122 1200,20240122 1200,4.79, ,INCHES
WWP,H,2,RAIN,20240122 1300,20240122 1300,4.89, ,INCHES
WWP,H,2,RAIN,20240122 1400,20240122 1400,4.91, ,INCHES
WWP,H,2,RAIN,20240122 1500,20240122 1500,4.95, ,INCHES
WWP,H,2,RAIN,20240122 1600,20240122 1600,4.98, ,INCHES
WWP,H,2,RAIN,20240122 1700,20240122 1700,4.99, ,INCHES
WWP,H,2,RAIN,20240122 1800,20240122 1800,4.99, ,INCHES
WWP,H,2,RAIN,20240122 1900,20240122 1900,4.99, ,INCHES
WWP,H,2,RAIN,20240122 2000,20240122 2000,4.99, ,INCHES
WWP,H,2,RAIN,20240122 2100,20240122 2100,4.99, ,INCHES
WWP,H,2,RAIN,20240122 2200,20240122 2200,4.99, ,INCHES
WWP,H,2,RAIN,20240122 2300,20240122 2300,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0000,20240123 0000,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0100,20240123 0100,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0200,20240123 0200,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0300,20240123 0300,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0400,20240123 0400,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0500,20240123 0500,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0600,20240123 0600,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0700,20240123 0700,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0800,20240123 0800,4.99, ,INCHES
WWP,H,2,RAIN,20240123 0900,20240123 0900,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1000,20240123 1000,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1100,20240123 1100,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1200,20240123 1200,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1300,20240123 1300,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1400,20240123 1400,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1500,20240123 1500,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1600,20240123 1600,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1700,20240123 1700,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1800,20240123 1800,4.99, ,INCHES
WWP,H,2,RAIN,20240123 1900,20240123 1900,4.99, ,INCHES
WWP,H,2,RAIN,20240123 2000,20240123 2000,4.99, ,INCHES
WWP,H,2,RAIN,20240123 2100,20240123 2100,4.99, ,INCHES
WWP,H,2,RAIN,20240123 2200,20240123 2200,4.99, ,INCHES
WWP,H,2,RAIN,20240123 2300,20240123 2300,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0000,20240124 0000,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0100,20240124 0100,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0200,20240124 0200,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0300,20240124 0300,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0400,20240124 0400,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0500,20240124 0500,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0600,20240124 0600,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0700,20240124 0700,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0800,20240124 0800,4.99, ,INCHES
WWP,H,2,RAIN,20240124 0900,20240124 0900,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1000,20240124 1000,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1100,20240124 1100,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1200,20240124 1200,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1300,20240124 1300,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1400,20240124 1400,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1500,20240124 1500,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1600,20240124 1600,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1700,20240124 1700,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1800,20240124 1800,4.99, ,INCHES
WWP,H,2,RAIN,20240124 1900,20240124 1900,4.99, ,INCHES
WWP,H,2,RAIN,20240124 2000,20240124 2000,4.99, ,INCHES
WWP,H,2,RAIN,20240124 2100,20240124 2100,4.99, ,INCHES
WWP,H,2,RAIN,20240124 2200,20240124 2200,4.99, ,INCHES
WWP,H,2,RAIN,20240124 2300,20240124 2300,4.99, ,INCHES
WWP,H,2,RAIN,20240125 0000,20240125 0000,4.99, ,INCHES
WWP,H,2,RAIN,20240125 0100,20240125 0100,4.99, ,INCHES
WWP,H,2,RAIN,20240125 0200,20240125 0200,4.99, ,INCHES
WWP,H,2,RAIN,20240125 0300,20240125 0300,5.00, ,INCHES
WWP,H,2,RAIN,20240125 0400,20240125 0400,5.01, ,INCHES
WWP,H,2,RAIN,20240125 0500,20240125 0500,5.02, ,INCHES
WWP,H,2,RAIN,20240125 0600,20240125 0600,5.03, ,INCHES
WWP,H,2,RAIN,20240125 0700,20240125 0700,5.03, ,INCHES
WWP,H,2,RAIN,20240125 0800,20240125 0800,5.03, ,INCHES
WWP,H,2,RAIN,20240125 0900,20240125 0900,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1000,20240125 1000,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1100,20240125 1100,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1200,20240125 1200,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1300,20240125 1300,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1400,20240125 1400,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1500,20240125 1500,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1600,20240125 1600,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1700,20240125 1700,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1800,20240125 1800,5.03, ,INCHES
WWP,H,2,RAIN,20240125 1900,20240125 1900,5.03, ,INCHES
WWP,H,2,RAIN,20240125 2000,20240125 2000,5.03, ,INCHES
WWP,H,2,RAIN,20240125 2100,20240125 2100,5.03, ,INCHES
WWP,H,2,RAIN,20240125 2200,20240125 2200,5.03, ,INCHES
WWP,H,2,RAIN,20240125 2300,20240125 2300,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0000,20240126 0000,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0100,20240126 0100,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0200,20240126 0200,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0300,20240126 0300,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0400,20240126 0400,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0500,20240126 0500,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0600,20240126 0600,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0700,20240126 0700,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0800,20240126 0800,5.03, ,INCHES
WWP,H,2,RAIN,20240126 0900,20240126 0900,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1000,20240126 1000,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1100,20240126 1100,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1200,20240126 1200,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1300,20240126 1300,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1400,20240126 1400,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1500,20240126 1500,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1600,20240126 1600,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1700,20240126 1700,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1800,20240126 1800,5.03, ,INCHES
WWP,H,2,RAIN,20240126 1900,20240126 1900,5.03, ,INCHES
WWP,H,2,RAIN,20240126 2000,20240126 2000,5.03, ,INCHES
WWP,H,2,RAIN,20240126 2100,20240126 2100,5.03, ,INCHES
WWP,H,2,RAIN,20240126 2200,20240126 2200,5.03, ,INCHES
WWP,H,2,RAIN,20240126 2300,20240126 2300,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0000,20240127 0000,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0100,20240127 0100,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0200,20240127 0200,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0300,20240127 0300,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0400,20240127 0400,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0500,20240127 0500,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0600,20240127 0600,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0700,20240127 0700,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0800,20240127 0800,5.03, ,INCHES
WWP,H,2,RAIN,20240127 0900,20240127 0900,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1000,20240127 1000,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1100,20240127 1100,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1200,20240127 1200,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1300,20240127 1300,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1400,20240127 1400,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1500,20240127 1500,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1600,20240127 1600,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1700,20240127 1700,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1800,20240127 1800,5.03, ,INCHES
WWP,H,2,RAIN,20240127 1900,20240127 1900,5.03, ,INCHES
WWP,H,2,RAIN,20240127 2000,20240127 2000,5.03, ,INCHES
WWP,H,2,RAIN,20240127 2100,20240127 2100,5.03, ,INCHES
WWP,H,2,RAIN,20240127 2200,20240127 2200,5.03, ,INCHES
WWP,H,2,RAIN,20240127 2300,20240127 2300,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0000,20240128 0000,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0100,20240128 0100,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0200,20240128 0200,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0300,20240128 0300,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0400,20240128 0400,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0500,20240128 0500,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0600,20240128 0600,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0700,20240128 0700,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0800,20240128 0800,5.03, ,INCHES
WWP,H,2,RAIN,20240128 0900,20240128 0900,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1000,20240128 1000,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1100,20240128 1100,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1200,20240128 1200,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1300,20240128 1300,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1400,20240128 1400,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1500,20240128 1500,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1600,20240128 1600,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1700,20240128 1700,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1800,20240128 1800,5.03, ,INCHES
WWP,H,2,RAIN,20240128 1900,20240128 1900,5.03, ,INCHES
WWP,H,2,RAIN,20240128 2000,20240128 2000,5.03, ,INCHES
WWP,H,2,RAIN,20240128 2100,20240128 2100,5.03, ,INCHES
WWP,H,2,RAIN,20240128 2200,20240128 2200,5.03, ,INCHES
WWP,H,2,RAIN,20240128 2300,20240128 2300,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0000,20240129 0000,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0100,20240129 0100,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0200,20240129 0200,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0300,20240129 0300,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0400,20240129 0400,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0500,20240129 0500,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0600,20240129 0600,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0700,20240129 0700,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0800,20240129 0800,5.03, ,INCHES
WWP,H,2,RAIN,20240129 0900,20240129 0900,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1000,20240129 1000,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1100,20240129 1100,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1200,20240129 1200,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1300,20240129 1300,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1400,20240129 1400,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1500,20240129 1500,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1600,20240129 1600,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1700,20240129 1700,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1800,20240129 1800,5.03, ,INCHES
WWP,H,2,RAIN,20240129 1900,20240129 1900,5.03, ,INCHES
WWP,H,2,RAIN,20240129 2000,20240129 2000,5.03, ,INCHES
WWP,H,2,RAIN,20240129 2100,20240129 2100,5.03, ,INCHES
WWP,H,2,RAIN,20240129 2200,20240129 2200,5.03, ,INCHES
WWP,H,2,RAIN,20240129 2300,20240129 2300,5.03, ,INCHES
WWP,H,2,RAIN,20240130 0000,20240130 0000,5.03, ,INCHES
WWP,H,2,RAIN,20240130 0100,20240130 0100,5.03, ,INCHES
WWP,H,2,RAIN,20240130 0200,20240130 0200,5.03, ,INCHES
WWP,H,2,RAIN,20240130 0300,20240130 0300,5.03, ,INCHES
WWP,H,2,RAIN,20240130 0400,20240130 0400,5.03, ,INCHES
WWP,H,2,RAIN,20240130 0500,20240130 0500,5.03, ,INCHES
WWP,H,2,RAIN,20240130 0600,20240130 0600,5.03, ,INCHES
WWP,H,2,RAIN,20240130 0700,20240130 0700,---, ,INCHES
WWP,H,2,RAIN,20240130 0800,20240130 0800,---, ,INCHES
WWP,H,2,RAIN,20240130 0900,20240130 0900,---, ,INCHES
WWP,H,2,RAIN,20240130 1000,20240130 1000,---, ,INCHES
WWP,H,2,RAIN,20240130 1100,20240130 1100,---, ,INCHES
WWP,H,2,RAIN,20240130 1200,20240130 1200,---, ,INCHES
WWP,H,2,RAIN,20240130 1300,20240130 1300,---, ,INCHES
WWP,H,2,RAIN,20240130 1400,20240130 1400,5.03, ,INCHES
WWP,H,2,RAIN,20240130 1500,20240130 1500,5.03, ,INCHES
WWP,H,2,RAIN,20240130 1600,20240130 1600,5.03, ,INCHES
WWP,H,2,RAIN,20240130 1700,20240130 1700,5.03, ,INCHES
WWP,H,2,RAIN,20240130 1800,20240130 1800,---, ,INCHES
WWP,H,2,RAIN,20240130 1900,20240130 1900,---, ,INCHES
WWP,H,2,RAIN,20240130 2000,20240130 2000,---, ,INCHES
WWP,H,2,RAIN,20240130 2100,20240130 2100,5.03, ,INCHES
WWP,H,2,RAIN,20240130 2200,20240130 2200,5.03, ,INCHES
WWP,H,2,RAIN,20240130 2300,20240130 2300,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0000,20240131 0000,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0100,20240131 0100,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0200,20240131 0200,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0300,20240131 0300,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0400,20240131 0400,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0500,20240131 0500,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0600,20240131 0600,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0700,20240131 0700,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0800,20240131 0800,5.03, ,INCHES
WWP,H,2,RAIN,20240131 0900,20240131 0900,5.03, ,INCHES
WWP,H,2,RAIN,20240131 1000,20240131 1000,5.03, ,INCHES
WWP,H,2,RAIN,20240131 1100,20240131 1100,5.03, ,INCHES
